"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0011",12,1,NA,FALSE,99,4,0.11440641831141,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",13,1,NA,FALSE,99,4,0.127045338251628,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",14,1,NA,FALSE,99,4,0.140325262909755,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",15,1,NA,FALSE,99,4,0.116681032301858,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",16,1,NA,FALSE,99,4,0.107614396431018,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",17,1,NA,FALSE,99,4,0.146839004708454,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",18,1,NA,FALSE,99,4,0.121170015842654,0.602303178794682,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",19,1,NA,FALSE,99,4,0.1056926417863,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",20,1,NA,FALSE,99,4,0.133695599203929,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",21,2,NA,FALSE,99,4,0.109524443955161,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",22,2,NA,FALSE,99,4,0.134205261536408,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
