"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"100",45,3,NA,FALSE,175,1,0.25,0.609161425672937,1.28259,0.0273462,0.5813335,0.095884
"100",46,3,NA,FALSE,175,1,0.25,0.816027849493548,1.28259,0.0273462,0.5813335,0.095884
"100",47,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",48,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",49,3,NA,FALSE,175,1,0.25,0.499877619510517,1.28259,0.0273462,0.5813335,0.095884
"100",50,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",51,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",52,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",53,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",54,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",55,3,NA,FALSE,175,1,0.25,0.381205852562562,1.28259,0.0273462,0.5813335,0.095884
"100",56,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",57,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",58,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",59,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",60,3,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",61,4,NA,FALSE,175,1,0.25,0.52370172846131,1.28259,0.0273462,0.5813335,0.095884
"100",62,4,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",63,4,NA,FALSE,175,1,0.25,0.443707685766276,1.28259,0.0273462,0.5813335,0.095884
"100",64,4,NA,FALSE,175,1,0.25,0.689979995333124,1.28259,0.0273462,0.5813335,0.095884
"100",65,4,NA,FALSE,175,1,0.25,0.574607086274773,1.28259,0.0273462,0.5813335,0.095884
