"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",29,2,NA,FALSE,101,4,0.124622434622142,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",30,2,NA,FALSE,101,3,0.129849353793543,0.0825023246346973,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",31,2,NA,FALSE,101,4,0.149531320459209,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",32,2,NA,FALSE,101,4,0.117936051555444,0.630470607161988,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",33,2,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",34,2,NA,FALSE,101,1,0.25,0.555308009684086,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",35,2,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",36,2,NA,FALSE,101,4,0.128209303785115,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",37,2,NA,FALSE,101,4,0.146836669021286,0.61610304613132,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",38,2,NA,FALSE,101,4,0.136521087167785,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",39,2,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",40,2,NA,FALSE,101,3,0.119673343293834,0.0653707632329315,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",41,3,NA,FALSE,101,3,0.127699306572322,0.0994250904535875,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",42,3,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",43,3,NA,FALSE,101,3,0.10135218979558,0.090529114054516,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",44,3,NA,FALSE,101,3,0.146792422165163,0.0808776586316526,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",45,3,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
